"","#SHP-CRUISE","YEAR","MON","DAY","TIMEgmt","TIMEloc","LATITUDE","LONGITDE","UPPER_Z","LOWER_Z","T","GEAR","MESH","NMFS_PGC","ITIS_TSN","MOD","LIF","PSC","SEX","V","Water Strained","Original-VALUE","Orig-UNITS","VALUE-per-volu","UNITS","F1","F2","F3","F4","VALUE-per-area","UNITS__1","F1__1","F2__1","F3__1","F4__1","SCIENTIFIC NAME -[ modifiers ]-","RECORD-ID","DATASET-ID","SHIP","PROJ","INST","X__1","X__2","X__3","X__4","YY","MM","M","DD","D","Date","NPerVol"
"1356","ZZZZ-950113","1999","7","17","17.716999999999999","-99","49.472000000000001","-7.0330000000000004","10","10","H","191","270","2160000","610099","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0552_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","27","Proboscia alata","-[ ]-",1999,7,"07",17,"17","1999-07-17",0.32865466373679
"1357","ZZZZ-950113","1999","7","17","22.082999999999998","-99","48.515000000000001","-7.4770000000000003","10","10","H","191","270","2160000","2895","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia hebetata semispina -[ ]-","0554_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Rhizosolenia hebetata semispina","-[ ]-",1999,7,"07",17,"17","1999-07-17",0.265914794847249
"1358","ZZZZ-950113","1999","7","17","22.082999999999998","-99","48.515000000000001","-7.4770000000000003","10","10","H","191","270","2160000","2904","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia styliformis -[ ]-","0554_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Rhizosolenia styliformis","-[ ]-",1999,7,"07",17,"17","1999-07-17",0.265914794847249
"1359","ZZZZ-950113","1999","7","17","22.082999999999998","-99","48.515000000000001","-7.4770000000000003","10","10","H","191","270","2160000","2484","2","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0554_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Thalassiosira spp.","-[ ]-",1999,7,"07",17,"17","1999-07-17",0.383662803398344
"1360","ZZZZ-950113","1999","7","18","6.8170000000000002","-99","46.603000000000002","-8.3379999999999992","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0557_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","45","Proboscia alata","-[ ]-",1999,7,"07",18,"18","1999-07-18",0.265914794847249
"1361","ZZZZ-950113","1999","8","14","5.117","-99","52.122","-5.8220000000000001","10","10","H","191","270","2160000","5077","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia delicatissima -[ ]-","0560_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","9","Nitzschia delicatissima","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1362","ZZZZ-950113","1999","8","14","5.117","-99","52.122","-5.8220000000000001","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0560_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","9","Proboscia alata","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1363","ZZZZ-950113","1999","8","14","9.3829999999999991","-99","51.158000000000001","-6.2370000000000001","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0562_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","15","Proboscia alata","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1364","ZZZZ-950113","1999","8","14","9.3829999999999991","-99","51.158000000000001","-6.2370000000000001","10","10","H","191","270","2160000","2898","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia imbricata shrubsolei -[ ]-","0562_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","15","Rhizosolenia imbricata shrubsolei","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1365","ZZZZ-950113","1999","8","14","13.8","-99","50.203000000000003","-6.7050000000000001","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0564_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","21","Proboscia alata","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1366","ZZZZ-950113","1999","8","14","18.233000000000001","-99","49.247999999999998","-7.165","10","10","H","191","270","2160000","573636","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Leptocylindrus mediterraneus -[ ]-","0566_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","27","Leptocylindrus mediterraneus","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1367","ZZZZ-950113","1999","8","14","22.65","-99","48.292999999999999","-7.6150000000000002","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0568_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1368","ZZZZ-950113","1999","8","14","22.65","-99","48.292999999999999","-7.6150000000000002","10","10","H","191","270","2160000","5077","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia delicatissima -[ ]-","0568_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Nitzschia delicatissima","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1369","ZZZZ-950113","1999","8","14","22.65","-99","48.292999999999999","-7.6150000000000002","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0568_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Proboscia alata","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1370","ZZZZ-950113","1999","8","14","22.65","-99","48.292999999999999","-7.6150000000000002","10","10","H","191","270","2160000","2484","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0568_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Thalassiosira spp.","-[ ]-",1999,8,"08",14,"14","1999-08-14",0.265914794847249
"1371","ZZZZ-950113","1999","9","11","6.25","-99","52.39","-5.7679999999999998","10","10","H","191","270","2160000","2484","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0572_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","9","Thalassiosira spp.","-[ ]-",1999,9,"09",11,"11","1999-09-11",0.265914794847249
"1372","ZZZZ-950113","1999","9","12","0.2","-99","48.405000000000001","-6.0119999999999996","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0578_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,9,"09",12,"12","1999-09-12",0.265914794847249
"1373","ZZZZ-950113","1999","10","9","11.632999999999999","-99","51.962000000000003","-5.883","10","10","H","191","270","2160000","5093","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia seriata -[ ]-","0583_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","9","Nitzschia seriata","-[ ]-",1999,10,"10",9,"09","1999-10-09",0.265914794847249
"1374","ZZZZ-950113","1999","10","10","5.8330000000000002","-99","48.142000000000003","-7.72","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0588_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,10,"10",10,"10","1999-10-10",0.265914794847249
"1375","ZZZZ-950113","1999","10","10","10.35","-99","47.186999999999998","-8.1649999999999991","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0589_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","39","Proboscia alata","-[ ]-",1999,10,"10",10,"10","1999-10-10",0.265914794847249
"1376","ZZZZ-950113","1999","10","10","10.35","-99","47.186999999999998","-8.1649999999999991","10","10","H","191","270","2160000","2484","2","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0589_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","39","Thalassiosira spp.","-[ ]-",1999,10,"10",10,"10","1999-10-10",0.383662803398344
"1377","ZZZZ-950113","1999","11","7","10.95","-99","51.652000000000001","-5.9820000000000002","10","10","H","191","270","2160000","2484","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0592_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","9","Thalassiosira spp.","-[ ]-",1999,11,"11",7,"07","1999-11-07",0.265914794847249
"1378","ZZZZ-950113","1999","11","7","20.132999999999999","-99","49.744999999999997","-6.9370000000000003","10","10","H","191","270","2160000","610084","2","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0595_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","21","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,11,"11",7,"07","1999-11-07",0.32865466373679
"1379","ZZZZ-950113","1999","11","7","20.132999999999999","-99","49.744999999999997","-6.9370000000000003","10","10","H","191","270","2160000","573636","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Leptocylindrus mediterraneus -[ ]-","0595_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","21","Leptocylindrus mediterraneus","-[ ]-",1999,11,"11",7,"07","1999-11-07",0.265914794847249
"1380","ZZZZ-950113","1999","11","7","20.132999999999999","-99","49.744999999999997","-6.9370000000000003","10","10","H","191","270","2160000","2346","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Paralia sulcata -[ ]-","0595_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","21","Paralia sulcata","-[ ]-",1999,11,"11",7,"07","1999-11-07",0.265914794847249
"1381","ZZZZ-950113","1999","11","8","0.73299999999999998","-99","48.792000000000002","-7.4","10","10","H","191","270","2160000","5077","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia delicatissima -[ ]-","0597_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","27","Nitzschia delicatissima","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.265914794847249
"1382","ZZZZ-950113","1999","11","8","0.73299999999999998","-99","48.792000000000002","-7.4","10","10","H","191","270","2160000","2904","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia styliformis -[ ]-","0597_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","27","Rhizosolenia styliformis","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.265914794847249
"1383","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","573607","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0599_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.265914794847249
"1384","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","610084","2","0","0","0",0.056667,"3. m3","170000","#/haul","5.6667000000000002E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0599_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.487901951649893
"1385","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","5077","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia delicatissima -[ ]-","0599_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Nitzschia delicatissima","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.265914794847249
"1386","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","610100","0","0","0","0",0.031667,"3. m3","95000","#/haul","3.1667000000000001E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia inermis -[ ]-","0599_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Proboscia inermis","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.421843858298149
"1387","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","2484","2","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0599_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Thalassiosira spp.","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.32865466373679
"1388","ZZZZ-950113","1999","11","8","5.3330000000000002","-99","47.838000000000001","-7.8529999999999998","10","10","H","191","270","2160000","3134","0","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0599_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","33","Thalassiothrix longissima","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.383662803398344
"1389","ZZZZ-950113","1999","11","8","9.9329999999999998","-99","46.887","-8.3000000000000007","10","10","H","191","270","2160000","5093","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia seriata -[ ]-","0601_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","39","Nitzschia seriata","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.265914794847249
"1390","ZZZZ-950113","1999","11","8","9.9329999999999998","-99","46.887","-8.3000000000000007","10","10","H","191","270","2160000","3134","0","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiothrix longissima -[ ]-","0601_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","39","Thalassiothrix longissima","-[ ]-",1999,11,"11",8,"08","1999-11-08",0.383662803398344
"1391","ZZZZ-950113","1999","12","19","0.73299999999999998","-99","50.954999999999998","-6.34","10","10","H","191","270","2160000","2546","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Coscinodiscus spp. -[ ]-","0605_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area IB","15","Coscinodiscus spp.","-[ ]-",1999,12,"12",19,"19","1999-12-19",0.265914794847249
"1392","ZZZZ-950114","1999","1","14","18.266999999999999","-99","48.414999999999999","-5.31","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0468_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","21","Thalassionema nitzschioides","-[ ]-",1999,1,"01",14,"14","1999-01-14",0.265914794847249
"1393","ZZZZ-950114","1999","1","14","22.667000000000002","-99","49.097999999999999","-4.2530000000000001","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0470_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","15","Thalassionema nitzschioides","-[ ]-",1999,1,"01",14,"14","1999-01-14",0.265914794847249
"1394","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","573607","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0474_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1395","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","2387","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Corethron criophilum -[ ]-","0474_0006","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Corethron criophilum","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1396","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","5318","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Cylindrotheca closterium -[ ]-","0474_0008","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Cylindrotheca closterium","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1397","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","2928","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Ditylum brightwellii -[ ]-","0474_0007","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Ditylum brightwellii","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1398","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","610098","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Odontella aurita -[ ]-","0474_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Odontella aurita","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1399","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","3139","0","0","0","0",0.021667,"3. m3","65000","#/haul","2.1666999999999999E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0474_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Thalassionema nitzschioides","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.383662803398344
"1400","ZZZZ-950114","1999","2","11","14.567","-99","47.173000000000002","-4.9249999999999998","10","10","H","191","270","2160000","2484","2","0","0","0",0.043333,"3. m3","130000","#/haul","4.3333000000000003E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassiosira spp. -[ ]-","0474_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Thalassiosira spp.","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.456251903343213
"1401","ZZZZ-950114","1999","2","11","23.016999999999999","-99","48.921999999999997","-4.5720000000000001","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0477_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","15","Thalassionema nitzschioides","-[ ]-",1999,2,"02",11,"11","1999-02-11",0.265914794847249
"1402","ZZZZ-950114","1999","2","12","2.9670000000000001","-99","49.567","-3.403","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0479_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","9","Thalassionema nitzschioides","-[ ]-",1999,2,"02",12,"12","1999-02-12",0.265914794847249
"1403","ZZZZ-950114","1999","6","17","9.7829999999999995","-99","46.4","-4.5380000000000003","10","10","H","191","270","2160000","573607","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (hyalochaetae) spp. -[ ]-","0491_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","33","Chaetoceros (hyalochaetae) spp.","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
"1404","ZZZZ-950114","1999","6","17","9.7829999999999995","-99","46.4","-4.5380000000000003","10","10","H","191","270","2160000","5077","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Nitzschia delicatissima -[ ]-","0491_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","33","Nitzschia delicatissima","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.32865466373679
"1405","ZZZZ-950114","1999","6","17","9.7829999999999995","-99","46.4","-4.5380000000000003","10","10","H","191","270","2160000","610099","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0491_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","33","Proboscia alata","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
"1406","ZZZZ-950114","1999","6","17","9.7829999999999995","-99","46.4","-4.5380000000000003","10","10","H","191","270","2160000","2895","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Rhizosolenia hebetata semispina -[ ]-","0491_0001","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","33","Rhizosolenia hebetata semispina","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
"1407","ZZZZ-950114","1999","6","17","9.7829999999999995","-99","46.4","-4.5380000000000003","10","10","H","191","270","2160000","3139","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Thalassionema nitzschioides -[ ]-","0491_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","33","Thalassionema nitzschioides","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
"1408","ZZZZ-950114","1999","6","17","14.1","-99","47.347000000000001","-5.0129999999999999","10","10","H","191","270","2160000","610084","2","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Chaetoceros (phaeoceros) spp. -[ ]-","0493_0005","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Chaetoceros (phaeoceros) spp.","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
"1409","ZZZZ-950114","1999","6","17","14.1","-99","47.347000000000001","-5.0129999999999999","10","10","H","191","270","2160000","573636","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Leptocylindrus mediterraneus -[ ]-","0493_0002","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Leptocylindrus mediterraneus","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.32865466373679
"1410","ZZZZ-950114","1999","6","17","14.1","-99","47.347000000000001","-5.0129999999999999","10","10","H","191","270","2160000","610099","0","0","0","0",0.011667,"3. m3","35000","#/haul","1.1667E-2","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia alata -[ ]-","0493_0003","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Proboscia alata","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.32865466373679
"1411","ZZZZ-950114","1999","6","17","14.1","-99","47.347000000000001","-5.0129999999999999","10","10","H","191","270","2160000","610100","0","0","0","0",0.005,"3. m3","15000","#/haul","5.0000000000000001E-3","#/ml","-9","-9","-9","-1","null","-----","-1","-1","-1","-1","Proboscia inermis -[ ]-","0493_0004","SAHFOS-CPR Atlantic Ocean","9000","null","1027","Area SA","27","Proboscia inermis","-[ ]-",1999,6,"06",17,"17","1999-06-17",0.265914794847249
